hour,avg_gwei,network_utilization,transaction_count,day_of_week,hour_of_day
2025-11-08 07:00:00+00:00,0.12274756163414637,0.4983586457852775,164.0,7.0,7.0
2025-11-08 08:00:00+00:00,0.12904165886241614,0.5073033034913358,298.0,7.0,8.0
2025-11-08 09:00:00+00:00,0.10670222593918921,0.4978773514447951,296.0,7.0,9.0
2025-11-08 10:00:00+00:00,0.08572504067333328,0.5075435276634063,300.0,7.0,10.0
2025-11-08 11:00:00+00:00,0.13454368912457904,0.5191168137237656,297.0,7.0,11.0
2025-11-08 12:00:00+00:00,0.20694105595302004,0.4998342990520662,298.0,7.0,12.0
2025-11-08 13:00:00+00:00,0.19896919525675666,0.5107741733794274,296.0,7.0,13.0
2025-11-08 14:00:00+00:00,0.23504385768791955,0.49937668253517636,298.0,7.0,14.0
2025-11-08 15:00:00+00:00,0.23069452749832772,0.505843096974409,299.0,7.0,15.0
2025-11-08 16:00:00+00:00,0.2066614556166667,0.5053671713263879,300.0,7.0,16.0
2025-11-08 17:00:00+00:00,0.10860695719666671,0.4896600711390975,300.0,7.0,17.0
2025-11-08 18:00:00+00:00,0.08141274500666662,0.5089134076022348,300.0,7.0,18.0
2025-11-08 19:00:00+00:00,0.0835674906486487,0.5054659252777616,296.0,7.0,19.0
2025-11-08 20:00:00+00:00,0.07905728598662207,0.5075791513564235,299.0,7.0,20.0
2025-11-08 21:00:00+00:00,0.07596550002684561,0.506455572303403,298.0,7.0,21.0
2025-11-08 22:00:00+00:00,0.0786645863557047,0.5078769741223365,298.0,7.0,22.0
2025-11-08 23:00:00+00:00,0.07883573232333327,0.5114727844368392,300.0,7.0,23.0
2025-11-09 00:00:00+00:00,0.07422902083333333,0.5064145875459234,300.0,1.0,0.0
2025-11-09 01:00:00+00:00,0.0689083328394649,0.5075599675682593,299.0,1.0,1.0
2025-11-09 02:00:00+00:00,0.07693886625083612,0.5126095041618682,299.0,1.0,2.0
2025-11-09 03:00:00+00:00,0.10287925392953023,0.5021408129910158,298.0,1.0,3.0
2025-11-09 04:00:00+00:00,0.07673351083277591,0.5056690720812128,299.0,1.0,4.0
2025-11-09 05:00:00+00:00,0.08356157134228179,0.5084195067019766,298.0,1.0,5.0
2025-11-09 06:00:00+00:00,0.07825052313422823,0.5074741430105473,298.0,1.0,6.0
2025-11-09 07:00:00+00:00,0.07329725929431428,0.5105092131333817,299.0,1.0,7.0
2025-11-09 08:00:00+00:00,0.07981406929999998,0.5052155143267337,300.0,1.0,8.0
2025-11-09 09:00:00+00:00,0.07598418523389835,0.5076345402887721,295.0,1.0,9.0
2025-11-09 10:00:00+00:00,0.07613809098989899,0.5041089884689418,297.0,1.0,10.0
2025-11-09 11:00:00+00:00,0.08237551040404047,0.5059262785656536,297.0,1.0,11.0
2025-11-09 12:00:00+00:00,0.08119117925083608,0.5055416119497094,299.0,1.0,12.0
2025-11-09 13:00:00+00:00,0.07756663771380468,0.5063721004485158,297.0,1.0,13.0
2025-11-09 14:00:00+00:00,0.3131523704381271,0.5231981419858436,299.0,1.0,14.0
2025-11-09 15:00:00+00:00,0.17337347917845122,0.49208465345648034,297.0,1.0,15.0
2025-11-09 16:00:00+00:00,0.09587836269899662,0.5010990927061876,299.0,1.0,16.0
2025-11-09 17:00:00+00:00,0.07678613873244151,0.5035866643202251,299.0,1.0,17.0
2025-11-09 18:00:00+00:00,0.0867301916086956,0.5158054918288784,299.0,1.0,18.0
2025-11-09 19:00:00+00:00,0.10803162958193985,0.5003706966888263,299.0,1.0,19.0
2025-11-09 20:00:00+00:00,0.11606004784511784,0.500400681712246,297.0,1.0,20.0
2025-11-09 21:00:00+00:00,0.07225381290999998,0.5054350553317001,300.0,1.0,21.0
2025-11-09 22:00:00+00:00,0.06724788397315441,0.50485494718442,298.0,1.0,22.0
2025-11-09 23:00:00+00:00,0.08902832889666663,0.5063583207086809,300.0,1.0,23.0
2025-11-10 00:00:00+00:00,0.1662818714256757,0.524102820758482,296.0,2.0,0.0
2025-11-10 01:00:00+00:00,0.13022489322222228,0.488154473193334,297.0,2.0,1.0
2025-11-10 02:00:00+00:00,0.07593693744481604,0.506613632062023,299.0,2.0,2.0
2025-11-10 03:00:00+00:00,0.09150019663422818,0.4998476829553583,298.0,2.0,3.0
2025-11-10 04:00:00+00:00,0.07966345095622897,0.511685199070732,297.0,2.0,4.0
2025-11-10 05:00:00+00:00,0.09449702179933117,0.5026423943898864,299.0,2.0,5.0
2025-11-10 06:00:00+00:00,0.07797121634666668,0.5087698777365429,300.0,2.0,6.0
2025-11-10 07:00:00+00:00,0.11264340253020134,0.5064083535975348,298.0,2.0,7.0
2025-11-10 08:00:00+00:00,0.13559435534448158,0.5024755382138241,299.0,2.0,8.0
2025-11-10 09:00:00+00:00,0.1500663035436242,0.5103503214851097,298.0,2.0,9.0
2025-11-10 10:00:00+00:00,0.2781348173666668,0.5069792644020024,300.0,2.0,10.0
2025-11-10 11:00:00+00:00,0.26752211766107376,0.5037659615060615,298.0,2.0,11.0
2025-11-10 12:00:00+00:00,0.3599548887725753,0.511623878861504,299.0,2.0,12.0
2025-11-10 13:00:00+00:00,0.8270446173243239,0.5188914245863121,296.0,2.0,13.0
2025-11-10 14:00:00+00:00,1.5900903454630875,0.5115699375493187,298.0,2.0,14.0
2025-11-10 15:00:00+00:00,1.847844657712838,0.49325464683431947,296.0,2.0,15.0
2025-11-10 16:00:00+00:00,0.8885141392736489,0.49476068983146676,296.0,2.0,16.0
2025-11-10 17:00:00+00:00,0.4816266357919463,0.49703153210827905,298.0,2.0,17.0
2025-11-10 18:00:00+00:00,0.32453234609030107,0.4945612049630187,299.0,2.0,18.0
2025-11-10 19:00:00+00:00,0.1872379772107024,0.4995629390149045,299.0,2.0,19.0
2025-11-10 20:00:00+00:00,0.134602119956081,0.49630926232048966,296.0,2.0,20.0
2025-11-10 21:00:00+00:00,0.15012548540338988,0.5212338397647002,295.0,2.0,21.0
2025-11-10 22:00:00+00:00,0.32463492885810796,0.5094044641675881,296.0,2.0,22.0
2025-11-10 23:00:00+00:00,0.1850084601375839,0.4825842575043881,298.0,2.0,23.0
2025-11-11 00:00:00+00:00,0.11020695255033558,0.5087450801188457,298.0,3.0,0.0
2025-11-11 01:00:00+00:00,0.21494518148639458,0.5093202593995809,294.0,3.0,1.0
2025-11-11 02:00:00+00:00,0.17959800150505054,0.505672917703494,297.0,3.0,2.0
2025-11-11 03:00:00+00:00,0.11933452378305083,0.4941612087571588,295.0,3.0,3.0
2025-11-11 04:00:00+00:00,0.08444798664882948,0.5041451949513821,299.0,3.0,4.0
2025-11-11 05:00:00+00:00,0.09598949480872482,0.5097293700689958,298.0,3.0,5.0
2025-11-11 06:00:00+00:00,0.12464472162207355,0.5069883282928378,299.0,3.0,6.0
2025-11-11 07:00:00+00:00,0.15987087144709916,0.5119763108306764,293.0,3.0,7.0
2025-11-11 08:00:00+00:00,0.12943830332666667,0.4906761585752048,300.0,3.0,8.0
2025-11-11 09:00:00+00:00,0.14600658185135112,0.5068075341853568,296.0,3.0,9.0
2025-11-11 10:00:00+00:00,0.12479317813175678,0.5052300219001848,296.0,3.0,10.0
2025-11-11 11:00:00+00:00,0.18975666539932892,0.5074524468419402,298.0,3.0,11.0
2025-11-11 12:00:00+00:00,0.2724534582432435,0.5165140975383867,296.0,3.0,12.0
2025-11-11 13:00:00+00:00,0.2480110964247492,0.49938009396225447,299.0,3.0,13.0
2025-11-11 14:00:00+00:00,0.40241457082885923,0.5220518651216821,298.0,3.0,14.0
2025-11-11 15:00:00+00:00,0.5903025599731546,0.4869021134657655,298.0,3.0,15.0
2025-11-11 16:00:00+00:00,1.0991957430945942,0.527678550349303,296.0,3.0,16.0
2025-11-11 17:00:00+00:00,1.2232147558484854,0.48883271018068464,297.0,3.0,17.0
2025-11-11 18:00:00+00:00,0.4553321633311038,0.4892401395670707,299.0,3.0,18.0
2025-11-11 19:00:00+00:00,0.16819298824161052,0.49751520453433024,298.0,3.0,19.0
2025-11-11 20:00:00+00:00,0.15985090018394651,0.5047295852621767,299.0,3.0,20.0
